Site,Building,Zone,Aisle,Bay,Level,Location Code,Storage Type,Status,Branch,Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-44,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-44,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-44,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-44,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-44,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-45,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-45,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-45,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-45,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-45,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-46,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-46,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-46,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-46,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-46,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-47,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-47,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-47,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-47,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-47,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-48,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-48,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-48,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-48,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-48,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-49,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-49,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-49,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-49,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-49,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-50,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-50,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-50,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-50,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-50,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-51,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-51,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-51,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-51,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-51,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-52,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-52,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-52,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-52,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-52,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-53,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-53,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-53,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-53,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-53,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-54,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-54,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-54,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-54,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-54,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-55,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-55,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-55,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-55,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-55,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-56,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-56,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-56,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-56,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-56,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-57,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-57,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-57,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-57,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-57,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-58,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-58,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-58,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-58,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-58,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-59,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-59,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-59,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-59,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-59,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-60,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-60,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-60,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-60,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-60,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-61,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-61,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-61,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-61,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-61,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-62,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-62,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-62,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-62,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-62,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-63,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-63,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-63,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-63,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-63,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-64,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-64,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-64,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-64,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-K,Bay-64,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-01,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-01,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-01,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-01,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-01,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-02,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-02,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-02,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-02,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-02,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-03,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-03,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-03,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-03,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-03,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-04,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-04,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-04,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-04,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-04,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-05,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-05,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-05,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-05,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-05,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-06,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-06,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-06,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-06,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-06,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-07,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-07,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-07,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-07,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-07,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-08,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-08,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-08,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-08,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-08,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-09,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-09,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-09,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-09,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-09,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-10,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-10,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-10,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-10,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-10,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-11,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-11,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-11,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-11,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-11,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-12,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-12,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-12,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-12,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-12,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-13,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-13,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-13,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-13,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-13,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-14,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-14,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
